%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1630483702684757541,0,1630483678416806305,map,0.012765523603,-0.00185758867047,0.0,0.0,0.0,8.56034512309e-05,0.999999996336,0.247065304157,0.0019165315976,0.0,0.0,0.0,0.0,0.0019165315976,0.246002731312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684890580915
1630483767384892559,1,1630483767256303305,map,-0.0017858107355,0.0549688842831,0.0,0.0,0.0,-0.070580609906,0.997506078931,0.131927582165,0.00981439794796,0.0,0.0,0.0,0.0,0.00981439794796,0.220742884693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059382857682
1630483767876893022,2,1630483767756916305,map,-0.02622353476,0.0853794893299,0.0,0.0,0.0,-0.197025057253,0.980398453086,0.0783136048585,0.013973241541,0.0,0.0,0.0,0.0,0.013973241541,0.199080176861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529376489144
1630483768389928207,3,1630483768257482305,map,-0.0633753602861,0.0952936533131,0.0,0.0,0.0,-0.323259158818,0.946310475605,0.0493482593756,0.01382966609,0.0,0.0,0.0,0.0,0.01382966609,0.165743999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418038539671
1630483768891461211,4,1630483768758055305,map,-0.108695661872,0.0890292381906,0.0,0.0,0.0,-0.434622611149,0.900612672506,0.0324074804523,0.0120052884831,0.0,0.0,0.0,0.0,0.0120052884831,0.138771040933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321934114379
1630483770381176853,5,1630483770259785305,map,-0.137042262476,0.0625151745723,0.0,0.0,0.0,-0.507252301254,0.861797599714,0.0223075649034,0.00791250493993,0.0,0.0,0.0,0.0,0.00791250493993,0.115352906802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232073277271
1630483770576464461,6,1630483770510095305,map,-0.146559825742,0.035565724149,0.0,0.0,0.0,-0.511697839376,0.859165479508,0.0174668075739,0.00663708966094,0.0,0.0,0.0,0.0,0.00663708966094,0.0936038518227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176155973346
1630483770767613341,7,1630483770710338305,map,-0.136580389925,-0.011257389591,0.0,0.0,0.0,-0.517116534756,0.855915001319,0.0154481411392,0.00520551282345,0.0,0.0,0.0,0.0,0.00520551282345,0.0792231924002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133523642034
1630483770961775890,8,1630483770910638305,map,-0.127188550738,-0.0477044953597,0.0,0.0,0.0,-0.521546494607,0.85322286301,0.012139535148,0.00403634207061,0.0,0.0,0.0,0.0,0.00403634207061,0.0604948786917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094244634948
1630483771162703896,9,1630483771110813305,map,-0.1187669588,-0.0738729786084,0.0,0.0,0.0,-0.524674659758,0.851302825913,0.0106463079094,0.00364132232534,0.0,0.0,0.0,0.0,0.00364132232534,0.0457002345463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00615020617321
1630483775755703351,10,1630483775666202305,map,-0.123611645579,-0.0862462791959,0.0,0.0,0.0,-0.577014962328,0.816733575439,0.010165211094,0.00280050369805,0.0,0.0,0.0,0.0,0.00280050369805,0.0385111615822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00391328439688
