%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1635398123638052422,0,1635398090776409805,map,0.012765523603,-0.00185758867047,0.0,0.0,0.0,8.56034512309e-05,0.999999996336,0.247065304157,0.0019165315976,0.0,0.0,0.0,0.0,0.0019165315976,0.246002731312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684890580915
1635398174508613984,1,1635398174371385805,map,0.0497352176808,0.0664524840667,0.0,0.0,0.0,0.00551388742357,0.999984798407,0.140625368488,0.0145678161488,0.0,0.0,0.0,0.0,0.0145678161488,0.229313092584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597683806601
1635398174707980546,2,1635398174621796805,map,0.0401366576027,0.111179849152,0.0,0.0,0.0,-0.0031015433388,0.999995190203,0.0904461545162,0.0197563533528,0.0,0.0,0.0,0.0,0.0197563533528,0.210703581687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505720857635
1635398174915514253,3,1635398174822039805,map,-0.00193826298728,0.135001614408,0.0,0.0,0.0,-0.0435327024069,0.999052002561,0.0662779675999,0.0227056833266,0.0,0.0,0.0,0.0,0.0227056833266,0.195658147306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430824374926
1635398175109263889,4,1635398175022366805,map,-0.0861663527084,0.181204529407,0.0,0.0,0.0,-0.113123597593,0.993580923563,0.0560042528284,0.0264514980416,0.0,0.0,0.0,0.0,0.0264514980416,0.169235949381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354582790574
1635398175503992047,5,1635398175372893805,map,-0.147608328781,0.166732698889,0.0,0.0,0.0,-0.218032984252,0.975941400791,0.0455181333614,0.0248469010925,0.0,0.0,0.0,0.0,0.0248469010925,0.147295238342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292986687623
1635398175807001277,6,1635398175723435805,map,-0.173278782139,0.117911029965,0.0,0.0,0.0,-0.326114588238,0.945330246707,0.0328798575429,0.0181717979649,0.0,0.0,0.0,0.0,0.0181717979649,0.106219336386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182598103878
1635398176020897693,7,1635398175923747805,map,-0.182384082748,0.0631625877647,0.0,0.0,0.0,-0.374630149836,0.927174336807,0.0211446596639,0.0102588321466,0.0,0.0,0.0,0.0,0.0102588321466,0.0677554870465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109764417683
1635398176213147116,8,1635398176124055805,map,-0.17327562271,0.00132228376193,0.0,0.0,0.0,-0.418790703898,0.908082786054,0.0149088572385,0.00544247404258,0.0,0.0,0.0,0.0,0.00544247404258,0.0428140890706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00642899003386
1635398176412720222,9,1635398176324389805,map,-0.160342255764,-0.0518544971154,0.0,0.0,0.0,-0.472531470314,0.881313797443,0.0121080747614,0.002686053626,0.0,0.0,0.0,0.0,0.002686053626,0.0260431140587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00410508538721
