[rospy.client][INFO] 2025-04-11 14:27:03,716: init_node, name[/sonar_processor_22889_1744356423704], pid[22889]
[xmlrpc][INFO] 2025-04-11 14:27:03,716: XML-RPC server binding to 127.0.0.1:0
[xmlrpc][INFO] 2025-04-11 14:27:03,716: Started XML-RPC server [http://localhost:37805/]
[rospy.impl.masterslave][INFO] 2025-04-11 14:27:03,716: _ready: http://localhost:37805/
[rospy.init][INFO] 2025-04-11 14:27:03,717: ROS Slave URI: [http://localhost:37805/]
[rospy.registration][INFO] 2025-04-11 14:27:03,717: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2025-04-11 14:27:03,717: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2025-04-11 14:27:03,817: registered with master
[rospy.rosout][INFO] 2025-04-11 14:27:03,817: initializing /rosout core topic
[rospy.rosout][INFO] 2025-04-11 14:27:03,818: connected to core topic /rosout
[rospy.simtime][INFO] 2025-04-11 14:27:03,819: /use_sim_time is not set, will not subscribe to simulated time [/clock] topic
[rosout][INFO] 2025-04-11 14:27:03,822: Sonar processor initialized
[rospy.internal][INFO] 2025-04-11 14:27:03,831: topic[/RosAria/sonar] adding connection to [http://localhost:32877/], count 0
[rosout][INFO] 2025-04-11 14:27:03,874: Back Left Min: 1.05, Back Right Min: 0.74
[rospy.internal][INFO] 2025-04-11 14:27:03,948: topic[/sonar_min] adding connection to [/controller_joystick], count 0
[rosout][INFO] 2025-04-11 14:27:03,976: Back Left Min: 1.05, Back Right Min: 0.74
[rospy.internal][INFO] 2025-04-11 14:27:04,008: topic[/rosout] adding connection to [/rosout], count 0
[rosout][INFO] 2025-04-11 14:27:04,079: Back Left Min: 1.05, Back Right Min: 0.72
[rosout][INFO] 2025-04-11 14:27:04,176: Back Left Min: 1.05, Back Right Min: 0.72
[rosout][INFO] 2025-04-11 14:27:04,280: Back Left Min: 1.05, Back Right Min: 0.72
[rosout][INFO] 2025-04-11 14:27:04,376: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:04,480: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:04,577: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:04,680: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:04,777: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:04,880: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:04,977: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,080: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,177: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,280: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,377: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,480: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,577: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,680: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,777: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,880: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:05,977: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:06,080: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:06,177: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:06,280: Back Left Min: 1.05, Back Right Min: 0.74
[rosout][INFO] 2025-04-11 14:27:06,377: Back Left Min: 1.05, Back Right Min: 0.74
