[rospy.client][INFO] 2025-03-27 13:47:41,342: init_node, name[/sonar_processor_4027_1743058061330], pid[4027]
[xmlrpc][INFO] 2025-03-27 13:47:41,342: XML-RPC server binding to 127.0.0.1:0
[xmlrpc][INFO] 2025-03-27 13:47:41,342: Started XML-RPC server [http://localhost:42181/]
[rospy.init][INFO] 2025-03-27 13:47:41,342: ROS Slave URI: [http://localhost:42181/]
[rospy.impl.masterslave][INFO] 2025-03-27 13:47:41,342: _ready: http://localhost:42181/
[rospy.registration][INFO] 2025-03-27 13:47:41,343: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2025-03-27 13:47:41,343: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2025-03-27 13:47:41,443: registered with master
[rospy.rosout][INFO] 2025-03-27 13:47:41,443: initializing /rosout core topic
[rospy.rosout][INFO] 2025-03-27 13:47:41,449: connected to core topic /rosout
[rosout][INFO] 2025-03-27 13:47:52,010: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:52,107: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:52,210: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:52,307: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:52,410: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:52,507: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:52,610: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:52,707: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:52,810: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:52,907: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,010: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,107: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,210: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,307: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,410: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,507: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,610: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,707: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,810: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:53,907: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,010: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,108: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,211: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,308: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,411: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,508: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,611: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,708: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,811: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:54,908: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,011: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,108: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,211: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,308: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,411: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,508: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,611: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,708: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,811: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:55,908: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,011: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,108: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,211: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,308: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,412: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,508: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,612: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,708: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,812: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:56,909: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,012: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,109: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,212: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,309: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,412: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,509: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,612: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,709: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,812: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:57,909: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,012: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,109: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,212: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,309: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,412: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,509: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,612: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,709: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,812: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:58,909: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,013: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,109: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,213: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,310: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,413: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,510: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,613: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,710: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,813: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:47:59,910: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,013: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,110: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,214: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,310: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,414: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,510: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,613: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,710: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,813: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:00,910: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,013: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,110: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,213: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,310: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,414: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,511: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,614: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,711: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,814: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:01,911: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,014: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,111: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,214: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,311: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,414: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,511: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,615: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,711: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,815: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:02,912: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,015: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,111: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,214: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,311: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,414: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,511: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,615: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,711: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,815: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:03,912: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,015: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,112: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,215: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,312: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,415: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,512: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,615: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,712: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,815: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:04,912: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,015: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,112: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,215: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,312: Back Left Min: 2.05, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,415: Back Left Min: 1.38, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,512: Back Left Min: 1.38, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,615: Back Left Min: 1.19, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,712: Back Left Min: 1.19, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,815: Back Left Min: 1.19, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:05,912: Back Left Min: 1.19, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,015: Back Left Min: 1.19, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,112: Back Left Min: 1.19, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,216: Back Left Min: 5.48, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,312: Back Left Min: 5.48, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,416: Back Left Min: 5.48, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,513: Back Left Min: 1.01, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,616: Back Left Min: 1.01, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,713: Back Left Min: 1.01, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,816: Back Left Min: 0.94, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:06,913: Back Left Min: 0.94, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:07,016: Back Left Min: 0.91, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:07,113: Back Left Min: 0.91, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:07,216: Back Left Min: 0.91, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:07,313: Back Left Min: 0.92, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:07,416: Back Left Min: 0.92, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:07,513: Back Left Min: 0.92, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:07,616: Back Left Min: 0.77, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:07,713: Back Left Min: 0.77, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 13:48:07,816: Back Left Min: 0.77, Back Right Min: 0.80
