[rospy.client][INFO] 2025-03-27 14:10:27,649: init_node, name[/sonar_processor_4769_1743059427637], pid[4769]
[xmlrpc][INFO] 2025-03-27 14:10:27,649: XML-RPC server binding to 127.0.0.1:0
[xmlrpc][INFO] 2025-03-27 14:10:27,649: Started XML-RPC server [http://localhost:36055/]
[rospy.init][INFO] 2025-03-27 14:10:27,649: ROS Slave URI: [http://localhost:36055/]
[rospy.impl.masterslave][INFO] 2025-03-27 14:10:27,649: _ready: http://localhost:36055/
[xmlrpc][INFO] 2025-03-27 14:10:27,650: xml rpc node: starting XML-RPC server
[rospy.registration][INFO] 2025-03-27 14:10:27,650: Registering with master node http://localhost:11311
[rospy.init][INFO] 2025-03-27 14:10:27,750: registered with master
[rospy.rosout][INFO] 2025-03-27 14:10:27,750: initializing /rosout core topic
[rospy.rosout][INFO] 2025-03-27 14:10:27,756: connected to core topic /rosout
[rospy.simtime][INFO] 2025-03-27 14:10:27,761: /use_sim_time is not set, will not subscribe to simulated time [/clock] topic
[rosout][INFO] 2025-03-27 14:10:27,773: Sonar processor initialized
[rospy.internal][INFO] 2025-03-27 14:10:27,817: topic[/RosAria/sonar] adding connection to [http://localhost:37299/], count 0
[rospy.internal][INFO] 2025-03-27 14:10:27,862: topic[/rosout] adding connection to [/rosout], count 0
[rosout][INFO] 2025-03-27 14:10:27,921: Back Left Min: 1.17, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 14:10:28,021: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:28,124: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:28,221: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:28,324: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 14:10:28,421: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 14:10:28,524: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 14:10:28,621: Back Left Min: 1.17, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 14:10:28,724: Back Left Min: 1.17, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 14:10:28,821: Back Left Min: 1.17, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 14:10:28,924: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:29,021: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:29,124: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:29,221: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:29,325: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:29,421: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:29,524: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:29,621: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:29,725: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 14:10:29,822: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 14:10:29,925: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 14:10:30,022: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:30,125: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:30,222: Back Left Min: 1.17, Back Right Min: 0.90
[rosout][INFO] 2025-03-27 14:10:30,325: Back Left Min: 1.17, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 14:10:30,422: Back Left Min: 1.17, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 14:10:30,525: Back Left Min: 1.17, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 14:10:30,622: Back Left Min: 1.17, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 14:10:30,725: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 14:10:30,822: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:30,925: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:31,022: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:31,125: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:31,222: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:31,325: Back Left Min: 1.17, Back Right Min: 0.88
[rosout][INFO] 2025-03-27 14:10:31,422: Back Left Min: 1.17, Back Right Min: 0.88
[rosout][INFO] 2025-03-27 14:10:31,525: Back Left Min: 1.17, Back Right Min: 0.88
[rosout][INFO] 2025-03-27 14:10:31,622: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:31,725: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:31,822: Back Left Min: 1.17, Back Right Min: 0.89
[rosout][INFO] 2025-03-27 14:10:31,925: Back Left Min: 1.17, Back Right Min: 0.89
