[rospy.client][INFO] 2025-03-27 15:24:50,423: init_node, name[/sonar_processor_5058_1743063890407], pid[5058]
[xmlrpc][INFO] 2025-03-27 15:24:50,424: XML-RPC server binding to 127.0.0.1:0
[xmlrpc][INFO] 2025-03-27 15:24:50,424: Started XML-RPC server [http://localhost:38989/]
[rospy.init][INFO] 2025-03-27 15:24:50,424: ROS Slave URI: [http://localhost:38989/]
[rospy.impl.masterslave][INFO] 2025-03-27 15:24:50,424: _ready: http://localhost:38989/
[rospy.registration][INFO] 2025-03-27 15:24:50,425: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2025-03-27 15:24:50,425: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2025-03-27 15:24:50,524: registered with master
[rospy.rosout][INFO] 2025-03-27 15:24:50,524: initializing /rosout core topic
[rospy.rosout][INFO] 2025-03-27 15:24:50,526: connected to core topic /rosout
[rosout][INFO] 2025-03-27 15:24:52,428: Back Left Min: 0.82, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:24:52,525: Back Left Min: 0.82, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:52,628: Back Left Min: 0.82, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:52,725: Back Left Min: 0.82, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:52,829: Back Left Min: 0.82, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:52,925: Back Left Min: 0.82, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:53,028: Back Left Min: 0.82, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:53,125: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:53,229: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:53,326: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:53,429: Back Left Min: 0.85, Back Right Min: 1.00
[rosout][INFO] 2025-03-27 15:24:53,526: Back Left Min: 0.85, Back Right Min: 1.00
[rosout][INFO] 2025-03-27 15:24:53,629: Back Left Min: 0.85, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:24:53,726: Back Left Min: 0.83, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:24:53,829: Back Left Min: 0.83, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:24:53,926: Back Left Min: 0.83, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:54,029: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:54,126: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:54,229: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:54,326: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:54,429: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:54,526: Back Left Min: 0.83, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:24:54,629: Back Left Min: 0.83, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:24:54,726: Back Left Min: 0.83, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:24:54,829: Back Left Min: 0.83, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:54,926: Back Left Min: 0.83, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:55,029: Back Left Min: 0.83, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:55,126: Back Left Min: 0.84, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:55,230: Back Left Min: 0.84, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:55,327: Back Left Min: 0.84, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:24:55,430: Back Left Min: 0.84, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:24:55,527: Back Left Min: 0.84, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:24:55,630: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:55,727: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:55,830: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:55,927: Back Left Min: 0.82, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:24:56,030: Back Left Min: 0.82, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:24:56,127: Back Left Min: 0.82, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:24:56,230: Back Left Min: 0.82, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:24:56,327: Back Left Min: 0.82, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:24:56,430: Back Left Min: 0.82, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:56,527: Back Left Min: 0.82, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:56,630: Back Left Min: 0.82, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:56,727: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:56,830: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:56,927: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:57,030: Back Left Min: 0.82, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:24:57,127: Back Left Min: 0.82, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:24:57,230: Back Left Min: 0.82, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:24:57,327: Back Left Min: 0.82, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:24:57,430: Back Left Min: 0.82, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:24:57,528: Back Left Min: 0.82, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:24:57,630: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:57,728: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:57,831: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:57,928: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:58,031: Back Left Min: 0.82, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:58,128: Back Left Min: 0.82, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:58,231: Back Left Min: 0.82, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:58,328: Back Left Min: 0.82, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:58,431: Back Left Min: 0.85, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:58,528: Back Left Min: 0.85, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:58,631: Back Left Min: 0.85, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:24:58,728: Back Left Min: 0.85, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:58,831: Back Left Min: 0.85, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:58,928: Back Left Min: 0.85, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:59,031: Back Left Min: 0.82, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:59,128: Back Left Min: 0.82, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:59,231: Back Left Min: 0.82, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:59,328: Back Left Min: 0.83, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:59,431: Back Left Min: 0.83, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:24:59,528: Back Left Min: 0.83, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:59,631: Back Left Min: 0.85, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:59,728: Back Left Min: 0.85, Back Right Min: 1.08
[rosout][INFO] 2025-03-27 15:24:59,831: Back Left Min: 1.24, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:24:59,928: Back Left Min: 1.24, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:25:00,032: Back Left Min: 1.24, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:25:00,128: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:00,232: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:00,328: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:00,432: Back Left Min: 1.24, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:00,529: Back Left Min: 1.24, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:00,632: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:00,729: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:00,832: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:00,929: Back Left Min: 1.24, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:01,032: Back Left Min: 1.24, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:01,129: Back Left Min: 1.24, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:01,232: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:01,329: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:01,432: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:01,529: Back Left Min: 1.07, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:01,632: Back Left Min: 1.07, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:01,730: Back Left Min: 1.07, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:01,832: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:01,929: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:02,032: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:02,129: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:02,233: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:02,330: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:02,432: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:02,529: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:02,632: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:02,729: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:02,833: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:02,929: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:03,033: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:03,130: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:03,233: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:03,330: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:03,433: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:03,530: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:03,633: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:03,730: Back Left Min: 1.24, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:25:03,833: Back Left Min: 1.24, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:25:03,930: Back Left Min: 1.24, Back Right Min: 0.99
[rosout][INFO] 2025-03-27 15:25:04,033: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:04,130: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:04,233: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:04,330: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:04,433: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:04,530: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:04,633: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:04,730: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:04,833: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:04,930: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:05,033: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:05,130: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:05,234: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:05,331: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:05,434: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:05,531: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:05,634: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:05,731: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:05,834: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:05,931: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:06,034: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:06,131: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:06,234: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:06,331: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:06,434: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:06,531: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:06,634: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:06,731: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:06,834: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:06,931: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:07,034: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:07,131: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:07,234: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:07,331: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:07,435: Back Left Min: 1.24, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:07,531: Back Left Min: 1.24, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:25:07,635: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:07,731: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:07,835: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:07,931: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:08,035: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:08,132: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:08,235: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:08,332: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:08,435: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:08,532: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:08,635: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:08,732: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:08,835: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:08,932: Back Left Min: 1.24, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:25:09,035: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:09,132: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:09,235: Back Left Min: 1.24, Back Right Min: 0.95
[rosout][INFO] 2025-03-27 15:25:09,332: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:09,435: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:09,532: Back Left Min: 1.24, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:25:09,635: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:09,732: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:09,835: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:09,933: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:10,036: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:10,132: Back Left Min: 1.24, Back Right Min: 0.98
[rosout][INFO] 2025-03-27 15:25:10,236: Back Left Min: 1.24, Back Right Min: 0.98
