[rospy.client][INFO] 2025-03-27 15:21:41,224: init_node, name[/sonar_processor_32646_1743063701211], pid[32646]
[xmlrpc][INFO] 2025-03-27 15:21:41,224: XML-RPC server binding to 127.0.0.1:0
[xmlrpc][INFO] 2025-03-27 15:21:41,224: Started XML-RPC server [http://localhost:35323/]
[rospy.init][INFO] 2025-03-27 15:21:41,224: ROS Slave URI: [http://localhost:35323/]
[rospy.impl.masterslave][INFO] 2025-03-27 15:21:41,224: _ready: http://localhost:35323/
[rospy.registration][INFO] 2025-03-27 15:21:41,225: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2025-03-27 15:21:41,225: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2025-03-27 15:21:41,325: registered with master
[rospy.rosout][INFO] 2025-03-27 15:21:41,325: initializing /rosout core topic
[rospy.rosout][INFO] 2025-03-27 15:21:41,330: connected to core topic /rosout
[rosout][INFO] 2025-03-27 15:21:42,447: Back Left Min: 1.00, Back Right Min: 0.77
[rosout][INFO] 2025-03-27 15:21:42,551: Back Left Min: 1.00, Back Right Min: 0.79
[rosout][INFO] 2025-03-27 15:21:42,647: Back Left Min: 1.17, Back Right Min: 0.79
[rosout][INFO] 2025-03-27 15:21:42,751: Back Left Min: 1.17, Back Right Min: 0.79
[rosout][INFO] 2025-03-27 15:21:42,847: Back Left Min: 1.17, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 15:21:42,950: Back Left Min: 1.17, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 15:21:43,048: Back Left Min: 1.17, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 15:21:43,151: Back Left Min: 0.96, Back Right Min: 0.81
[rosout][INFO] 2025-03-27 15:21:43,247: Back Left Min: 0.96, Back Right Min: 0.81
[rosout][INFO] 2025-03-27 15:21:43,351: Back Left Min: 0.96, Back Right Min: 0.81
[rosout][INFO] 2025-03-27 15:21:43,448: Back Left Min: 0.91, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:43,551: Back Left Min: 0.91, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:43,648: Back Left Min: 0.91, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:43,751: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:43,848: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:43,951: Back Left Min: 1.17, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,048: Back Left Min: 0.85, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,151: Back Left Min: 0.85, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,248: Back Left Min: 0.85, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,351: Back Left Min: 0.90, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,448: Back Left Min: 0.90, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,551: Back Left Min: 0.90, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,648: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,751: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,848: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:44,951: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,048: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,151: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,248: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,351: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,448: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,551: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,648: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,752: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,848: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:45,952: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,049: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,152: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,249: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,352: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,449: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,552: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,649: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,752: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,849: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:46,952: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,049: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,152: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,249: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,352: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,449: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,552: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,649: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,753: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,849: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:47,952: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,049: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,153: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,249: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,353: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,450: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,553: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,650: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,753: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,850: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:48,953: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:49,050: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:49,153: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:49,250: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:49,353: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:49,450: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:49,553: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:49,650: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:49,753: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:49,850: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:49,953: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,050: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,153: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,251: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,353: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,451: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,554: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,650: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,754: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,851: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:50,954: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:51,051: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:51,154: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:51,251: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:51,354: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:51,451: Back Left Min: 0.89, Back Right Min: 0.92
[rosout][INFO] 2025-03-27 15:21:51,554: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:51,651: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:51,754: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:51,851: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:51,954: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,051: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,154: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,251: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,354: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,451: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,554: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,651: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,755: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,851: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:52,955: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:53,051: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:53,155: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:53,251: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:53,355: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:53,452: Back Left Min: 0.89, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:53,555: Back Left Min: 0.87, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:21:53,652: Back Left Min: 0.87, Back Right Min: 0.94
[rosout][INFO] 2025-03-27 15:21:53,755: Back Left Min: 0.87, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:53,852: Back Left Min: 0.96, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:53,955: Back Left Min: 0.96, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:54,052: Back Left Min: 0.96, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:54,155: Back Left Min: 0.99, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:54,252: Back Left Min: 0.99, Back Right Min: 0.91
[rosout][INFO] 2025-03-27 15:21:54,355: Back Left Min: 0.97, Back Right Min: 1.02
[rosout][INFO] 2025-03-27 15:21:54,452: Back Left Min: 0.97, Back Right Min: 1.02
[rosout][INFO] 2025-03-27 15:21:54,555: Back Left Min: 0.97, Back Right Min: 1.02
[rosout][INFO] 2025-03-27 15:21:54,652: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:54,755: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:54,852: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:54,955: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,053: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,155: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,252: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,355: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,452: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,556: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,653: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,756: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,853: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:55,956: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:56,053: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:56,156: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:56,253: Back Left Min: 0.95, Back Right Min: 1.40
[rosout][INFO] 2025-03-27 15:21:56,356: Back Left Min: 0.97, Back Right Min: 1.41
[rosout][INFO] 2025-03-27 15:21:56,453: Back Left Min: 0.97, Back Right Min: 1.41
[rosout][INFO] 2025-03-27 15:21:56,556: Back Left Min: 0.97, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:21:56,653: Back Left Min: 0.97, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:21:56,756: Back Left Min: 0.97, Back Right Min: 0.96
[rosout][INFO] 2025-03-27 15:21:56,853: Back Left Min: 0.97, Back Right Min: 1.41
[rosout][INFO] 2025-03-27 15:21:56,956: Back Left Min: 0.96, Back Right Min: 1.41
[rosout][INFO] 2025-03-27 15:21:57,053: Back Left Min: 0.96, Back Right Min: 1.41
[rosout][INFO] 2025-03-27 15:21:57,157: Back Left Min: 0.96, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 15:21:57,253: Back Left Min: 0.95, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 15:21:57,356: Back Left Min: 0.95, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 15:21:57,453: Back Left Min: 0.95, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:21:57,556: Back Left Min: 0.95, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:21:57,653: Back Left Min: 0.95, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:21:57,757: Back Left Min: 0.96, Back Right Min: 0.85
[rosout][INFO] 2025-03-27 15:21:57,854: Back Left Min: 0.96, Back Right Min: 0.85
[rosout][INFO] 2025-03-27 15:21:57,957: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,054: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,157: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,254: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,357: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,454: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,557: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,654: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,757: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,854: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:58,957: Back Left Min: 0.97, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:59,054: Back Left Min: 0.97, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:21:59,157: Back Left Min: 1.02, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 15:21:59,254: Back Left Min: 1.02, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 15:21:59,357: Back Left Min: 1.02, Back Right Min: 1.01
[rosout][INFO] 2025-03-27 15:21:59,454: Back Left Min: 1.04, Back Right Min: 1.01
[rosout][INFO] 2025-03-27 15:21:59,557: Back Left Min: 1.04, Back Right Min: 1.01
[rosout][INFO] 2025-03-27 15:21:59,654: Back Left Min: 1.04, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:21:59,757: Back Left Min: 1.10, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:21:59,854: Back Left Min: 1.10, Back Right Min: 0.97
[rosout][INFO] 2025-03-27 15:21:59,957: Back Left Min: 1.15, Back Right Min: 1.13
[rosout][INFO] 2025-03-27 15:22:00,054: Back Left Min: 1.15, Back Right Min: 1.13
[rosout][INFO] 2025-03-27 15:22:00,157: Back Left Min: 1.15, Back Right Min: 1.13
[rosout][INFO] 2025-03-27 15:22:00,254: Back Left Min: 1.18, Back Right Min: 1.13
[rosout][INFO] 2025-03-27 15:22:00,358: Back Left Min: 1.14, Back Right Min: 1.13
[rosout][INFO] 2025-03-27 15:22:00,454: Back Left Min: 1.14, Back Right Min: 1.13
[rosout][INFO] 2025-03-27 15:22:00,558: Back Left Min: 0.70, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 15:22:00,654: Back Left Min: 0.70, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 15:22:00,758: Back Left Min: 0.70, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 15:22:00,855: Back Left Min: 0.72, Back Right Min: 0.82
[rosout][INFO] 2025-03-27 15:22:00,958: Back Left Min: 0.72, Back Right Min: 0.82
[rosout][INFO] 2025-03-27 15:22:01,055: Back Left Min: 0.72, Back Right Min: 0.82
[rosout][INFO] 2025-03-27 15:22:01,158: Back Left Min: 1.02, Back Right Min: 0.79
[rosout][INFO] 2025-03-27 15:22:01,255: Back Left Min: 1.02, Back Right Min: 0.79
[rosout][INFO] 2025-03-27 15:22:01,358: Back Left Min: 0.99, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 15:22:01,455: Back Left Min: 0.97, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 15:22:01,558: Back Left Min: 0.97, Back Right Min: 0.80
[rosout][INFO] 2025-03-27 15:22:01,655: Back Left Min: 0.69, Back Right Min: 0.83
[rosout][INFO] 2025-03-27 15:22:01,758: Back Left Min: 0.69, Back Right Min: 0.83
[rosout][INFO] 2025-03-27 15:22:01,855: Back Left Min: 0.69, Back Right Min: 0.83
[rosout][INFO] 2025-03-27 15:22:01,958: Back Left Min: 1.00, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,055: Back Left Min: 1.00, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,158: Back Left Min: 1.00, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,255: Back Left Min: 1.00, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,358: Back Left Min: 1.00, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,455: Back Left Min: 1.00, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,558: Back Left Min: 0.71, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,655: Back Left Min: 0.71, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,759: Back Left Min: 0.99, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,855: Back Left Min: 0.95, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:02,959: Back Left Min: 0.95, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,056: Back Left Min: 0.95, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,159: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,256: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,359: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,456: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,559: Back Left Min: 0.96, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,656: Back Left Min: 0.94, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,759: Back Left Min: 0.94, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,856: Back Left Min: 0.94, Back Right Min: 0.84
[rosout][INFO] 2025-03-27 15:22:03,959: Back Left Min: 0.69, Back Right Min: 0.85
[rosout][INFO] 2025-03-27 15:22:04,056: Back Left Min: 0.69, Back Right Min: 0.85
[rosout][INFO] 2025-03-27 15:22:04,159: Back Left Min: 0.94, Back Right Min: 0.87
[rosout][INFO] 2025-03-27 15:22:04,256: Back Left Min: 0.94, Back Right Min: 0.85
[rosout][INFO] 2025-03-27 15:22:04,359: Back Left Min: 0.93, Back Right Min: 0.85
[rosout][INFO] 2025-03-27 15:22:04,456: Back Left Min: 0.93, Back Right Min: 0.85
[rosout][INFO] 2025-03-27 15:22:04,559: Back Left Min: 1.11, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:04,656: Back Left Min: 0.92, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:04,759: Back Left Min: 0.68, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:04,856: Back Left Min: 0.68, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:04,959: Back Left Min: 0.68, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:05,056: Back Left Min: 0.95, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:05,160: Back Left Min: 0.95, Back Right Min: 0.85
[rosout][INFO] 2025-03-27 15:22:05,256: Back Left Min: 0.95, Back Right Min: 0.71
[rosout][INFO] 2025-03-27 15:22:05,360: Back Left Min: 0.95, Back Right Min: 0.71
[rosout][INFO] 2025-03-27 15:22:05,456: Back Left Min: 1.07, Back Right Min: 0.71
[rosout][INFO] 2025-03-27 15:22:05,560: Back Left Min: 0.69, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:05,657: Back Left Min: 0.69, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:05,760: Back Left Min: 0.69, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:05,857: Back Left Min: 0.68, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:05,960: Back Left Min: 0.68, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,057: Back Left Min: 0.68, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,160: Back Left Min: 0.90, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,257: Back Left Min: 0.90, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,360: Back Left Min: 0.68, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,457: Back Left Min: 0.68, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,560: Back Left Min: 0.65, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,657: Back Left Min: 0.65, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,760: Back Left Min: 0.65, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,857: Back Left Min: 0.63, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:06,960: Back Left Min: 0.63, Back Right Min: 0.70
[rosout][INFO] 2025-03-27 15:22:07,057: Back Left Min: 0.63, Back Right Min: 0.70
[rosout][INFO] 2025-03-27 15:22:07,160: Back Left Min: 0.65, Back Right Min: 0.70
[rosout][INFO] 2025-03-27 15:22:07,257: Back Left Min: 0.65, Back Right Min: 0.86
[rosout][INFO] 2025-03-27 15:22:07,360: Back Left Min: 0.67, Back Right Min: 0.86
