%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1634033645140769338,0,1634033603119933055,map,0.012765523603,-0.00185758867047,0.0,0.0,0.0,8.56034512309e-05,0.999999996336,0.247065304157,0.0019165315976,0.0,0.0,0.0,0.0,0.0019165315976,0.246002731312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684890580915
1634033695165247625,1,1634033694936734055,map,0.131226984871,0.0126757739513,0.0,0.0,0.0,-0.0583362560856,0.998296990492,0.1078675323,0.00477325684416,0.0,0.0,0.0,0.0,0.00477325684416,0.21976594207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604538176807
1634033695670158335,2,1634033695435509055,map,0.145744422277,0.0186209109566,0.0,0.0,0.0,-0.187081208395,0.982344451537,0.0587410562942,0.00615148993298,0.0,0.0,0.0,0.0,0.00615148993298,0.183801653075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519268033151
1634033702174603217,3,1634033701969489055,map,0.115918185809,0.0405733921665,0.0,0.0,0.0,-0.218317524831,0.975877788635,0.0411389542995,0.00877665419962,0.0,0.0,0.0,0.0,0.00877665419962,0.145649450201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406365756621
1634033702680550158,4,1634033702518034055,map,0.0836654160497,0.0508777352055,0.0,0.0,0.0,-0.281254154317,0.959633315741,0.0309192734242,0.00647892709297,0.0,0.0,0.0,0.0,0.00647892709297,0.112088329005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301842010019
1634033703372010723,5,1634033703216316055,map,0.0491459919734,0.0401699067123,0.0,0.0,0.0,-0.387904303026,0.921699653734,0.0240700495544,0.0039352631765,0.0,0.0,0.0,0.0,0.0039352631765,0.0785523112069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021570517032
1634033703938877733,6,1634033703765004055,map,0.00595856893732,0.0412047118561,0.0,0.0,0.0,-0.447324563898,0.894371698196,0.0199593811435,0.00132930213389,0.0,0.0,0.0,0.0,0.00132930213389,0.0604904015981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145069969743
1634033704107254909,7,1634033704014429055,map,-0.0469683717725,0.0709996728494,0.0,0.0,0.0,-0.457511701785,0.889203600268,0.0165213533461,-0.000155279725519,0.0,0.0,0.0,0.0,-0.000155279725519,0.0424206575411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975019088957
1634033704386199165,8,1634033704263765055,map,-0.0866103554255,0.100545814181,0.0,0.0,0.0,-0.472541388654,0.881308479483,0.0141314999551,-0.00227580246987,0.0,0.0,0.0,0.0,-0.00227580246987,0.0247828499091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00629677009623
1634033705068512888,9,1634033704962058055,map,-0.119421651552,0.127663616465,0.0,0.0,0.0,-0.564227297048,0.825619499083,0.0112423260196,-0.00265206353846,0.0,0.0,0.0,0.0,-0.00265206353846,0.01690974855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431586457705
