dot_pos_x,dot_pos_y,dot_time
-672.0,420.0,6.6995620727539062e-05
0.0,420.0,2.0027987957000732
672.0,420.0,4.0046119689941406
336.0,210.0,6.0059127807617188
-336.0,210.0,8.007443904876709
-672.0,0.0,10.009033918380737
0.0,0.0,12.010321855545044
672.0,0.0,14.011855840682983
336.0,-210.0,16.013170957565308
-336.0,-210.0,18.015148878097534
-672.0,-420.0,20.016321897506714
0.0,-420.0,22.018093824386597
672.0,-420.0,24.019365787506104
