dot_pos_x,dot_pos_y,dot_time
-672.0,420.0,7.2002410888671875e-05
0.0,420.0,2.0063211917877197
672.0,420.0,4.0078561305999756
336.0,210.0,6.009814977645874
-336.0,210.0,8.0110361576080322
-672.0,0.0,10.012726068496704
0.0,0.0,12.013979196548462
672.0,0.0,14.016139030456543
336.0,-210.0,16.017126083374023
-336.0,-210.0,18.018965005874634
-672.0,-420.0,20.020244121551514
0.0,-420.0,22.021773099899292
672.0,-420.0,24.023200988769531
