dot_pos_x,dot_pos_y,dot_time
-672.0,420.0,6.198883056640625e-05
0.0,420.0,2.0063619613647461
672.0,420.0,4.0082168579101562
336.0,210.0,6.0094988346099854
-336.0,210.0,8.0111968517303467
-672.0,0.0,10.012470006942749
0.0,0.0,12.014470815658569
672.0,0.0,14.01563286781311
336.0,-210.0,16.017035961151123
-336.0,-210.0,18.018552780151367
-672.0,-420.0,20.020321846008301
0.0,-420.0,22.021881818771362
672.0,-420.0,24.023228883743286
