dot_pos_x,dot_pos_y,dot_time
-672.0,420.0,0.0001068115234375
0.0,420.0,2.0057568550109863
672.0,420.0,4.0070319175720215
336.0,210.0,6.0086078643798828
-336.0,210.0,8.0099139213562012
-672.0,0.0,10.011860847473145
0.0,0.0,12.013173818588257
672.0,0.0,14.014896869659424
336.0,-210.0,16.016211986541748
-336.0,-210.0,18.017921924591064
-672.0,-420.0,20.019165992736816
0.0,-420.0,22.020914793014526
672.0,-420.0,24.022321939468384
