x,y,angle
-0.4788416624069214,1.285224199295044,0.089818182878621
-3.120335817337036,0.4553666114807129,-1.507693009265608
-1.0692306756973267,4.002214431762695,1.689036631642352
-2.6622655391693115,3.411078929901123,0.16121739528617857
-3.50596022605896,3.3874337673187256,-3.0732917166278986
-1.3901158571243286,1.29189133644104,-3.1318783700057438
