%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1634815548866314278,3,1634815511948415055,map,0.0542931008462,0.0176593372422,0.0,0.0,0.0,0.0612969033172,0.998119576826,0.0551961645612,0.0158739717288,0.0,0.0,0.0,0.0,0.0158739717288,0.164884612308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522753961034
1634815597686748043,4,1634815597583406055,map,0.0229317880778,-0.00247166093595,0.0,0.0,0.0,0.0750708912596,0.997178199363,0.045597296474,0.0136898094704,0.0,0.0,0.0,0.0,0.0136898094704,0.141156152166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042385618604
1634815597894593977,5,1634815597833795055,map,-0.00362545609391,0.0156831747809,0.0,0.0,0.0,0.083643985847,0.996495701763,0.0398256380498,0.0138275035699,0.0,0.0,0.0,0.0,0.0138275035699,0.126148283333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359881730613
1634815598102654634,6,1634815598033916055,map,-0.0341727643141,0.00615281604041,0.0,0.0,0.0,0.0881307542496,0.996108914806,0.0355915573667,0.0109845581588,0.0,0.0,0.0,0.0,0.0109845581588,0.106105321085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290591640476
1634815598394656776,7,1634815598334259055,map,-0.080097432489,0.00504971450299,0.0,0.0,0.0,0.0856809579359,0.996322625181,0.02961872355,0.00766635132922,0.0,0.0,0.0,0.0,0.00766635132922,0.0810916125199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204753979194
1634815598792153521,8,1634815598734728055,map,-0.098623444209,4.82318749612e-05,0.0,0.0,0.0,-0.0158919709287,0.999873714656,0.0257639188471,0.00795041866813,0.0,0.0,0.0,0.0,0.00795041866813,0.0694967226185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146393155808
1634815599212425067,9,1634815599135135055,map,-0.116494843957,-0.0481952178807,0.0,0.0,0.0,-0.152844892183,0.988250190455,0.0210486416583,0.00512376062658,0.0,0.0,0.0,0.0,0.00512376062658,0.0516390780976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100433586752
1634815599597130468,10,1634815599535670055,map,-0.144304796151,-0.0807773448881,0.0,0.0,0.0,-0.285444855502,0.958395134831,0.0170498918799,0.00403497597961,0.0,0.0,0.0,0.0,0.00403497597961,0.0427412554004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00840059415373
1634815599999839392,11,1634815599936111055,map,-0.173935867407,-0.104448505666,0.0,0.0,0.0,-0.412815189021,0.910814810878,0.0150502582706,0.00390970664473,0.0,0.0,0.0,0.0,0.00390970664473,0.0370497009322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650357602328
1634815600415477745,12,1634815600336667055,map,-0.206264682261,-0.125395922057,0.0,0.0,0.0,-0.530807684735,0.847492301928,0.0138671791424,0.00219982237306,0.0,0.0,0.0,0.0,0.00219982237306,0.0283640485603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00496514441794
