%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1629947376570067828,0,1629947364435499805,map,0.012765523603,-0.00185758867047,0.0,0.0,0.0,8.56034512309e-05,0.999999996336,0.247065304157,0.0019165315976,0.0,0.0,0.0,0.0,0.0019165315976,0.246002731312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684890580915
1629947449086356833,1,1629947449015133805,map,0.0458756765708,0.0301268191674,0.0,0.0,0.0,-0.000366284668406,0.999999932918,0.124364977607,0.00313241085564,0.0,0.0,0.0,0.0,0.00313241085564,0.230774869386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644870790018
1629947449395291466,2,1629947449264622805,map,0.0183184168667,0.0837393701026,0.0,0.0,0.0,-0.0114626945598,0.999934301159,0.0787450571447,0.0102413135212,0.0,0.0,0.0,0.0,0.0102413135212,0.214836167873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0586219575781
1629947449590267315,3,1629947449464265805,map,-0.00942983329794,0.123959868862,0.0,0.0,0.0,-0.00465020853908,0.999989187722,0.0538885531656,0.0123340969495,0.0,0.0,0.0,0.0,0.0123340969495,0.192226622471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05193982941
1629947450589553431,4,1629947450462555805,map,-0.0368732822268,0.156330341414,0.0,0.0,0.0,-0.0660670023655,0.997815188899,0.0406733854681,0.0180298552393,0.0,0.0,0.0,0.0,0.0180298552393,0.169135552491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0439353058098
1629947451093981317,5,1629947450961361805,map,-0.0468401402789,0.161316386345,0.0,0.0,0.0,-0.188773208905,0.982020710372,0.0319482332145,0.0192146729734,0.0,0.0,0.0,0.0,0.0192146729734,0.153656310291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357700551342
1629947451586562706,6,1629947451460382805,map,-0.0779264091157,0.164533223473,0.0,0.0,0.0,-0.314355033826,0.949305489665,0.0265696437431,0.0157806734187,0.0,0.0,0.0,0.0,0.0157806734187,0.12880015297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274017180091
1629947452086277314,7,1629947451959444805,map,-0.118789814194,0.101086055419,0.0,0.0,0.0,-0.427459398262,0.904034547369,0.0212894924756,0.0118546751375,0.0,0.0,0.0,0.0,0.0118546751375,0.098678496231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200140294919
1629947452585636313,8,1629947452458576805,map,-0.154893679155,0.0582961553728,0.0,0.0,0.0,-0.537744432626,0.843107896523,0.0159172406214,0.00611228299854,0.0,0.0,0.0,0.0,0.00611228299854,0.0702887963449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142084783669
1629947454288284259,9,1629947454205219805,map,-0.166722482086,0.00902492040152,0.0,0.0,0.0,-0.566335904853,0.824174522097,0.0119338096406,0.00226676611375,0.0,0.0,0.0,0.0,0.00226676611375,0.0432973760018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00928376972166
