dot_pos_x,dot_pos_y,dot_time
-672.0,420.0,5.6557269096374512
0.0,420.0,7.65500807762146
672.0,420.0,9.655811071395874
-672.0,0.0,11.655030012130737
0.0,0.0,13.655587911605835
672.0,0.0,15.65539813041687
-672.0,-420.0,17.656033039093018
0.0,-420.0,19.655544996261597
672.0,-420.0,21.655863046646118
