%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1634723602531679874,0,1634723579580022555,map,0.012765523603,-0.00185758867047,0.0,0.0,0.0,8.56034512309e-05,0.999999996336,0.247065304157,0.0019165315976,0.0,0.0,0.0,0.0,0.0019165315976,0.246002731312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684890580915
1634723646055722510,1,1634723645994483555,map,0.103804295072,0.0409074851167,0.0,0.0,0.0,0.00942374233835,0.999955595554,0.138262067967,0.0159983616214,0.0,0.0,0.0,0.0,0.0159983616214,0.23640476802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634008281356
1634723646366217440,2,1634723646295054555,map,0.0788138482862,0.0660313852012,0.0,0.0,0.0,0.0185477722769,0.999827975276,0.0955890838988,0.0237506685974,0.0,0.0,0.0,0.0,0.0237506685974,0.233364031121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0554282966062
1634723646653763043,3,1634723646545529555,map,0.0723078033067,0.0962939868521,0.0,0.0,0.0,0.0297311998621,0.999557930165,0.073222551528,0.0308181824753,0.0,0.0,0.0,0.0,0.0308181824753,0.235556135685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471085963211
1634723646852609645,4,1634723646745931555,map,0.0533720656491,0.166990075879,0.0,0.0,0.0,0.0313438680549,0.99950866026,0.060849920975,0.0373513051807,0.0,0.0,0.0,0.0,0.0373513051807,0.248553411022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414991233886
1634723647050280569,5,1634723646946306555,map,0.0313506887061,0.199123552821,0.0,0.0,0.0,0.0310280757325,0.999518513343,0.0574793359958,0.0460777858569,0.0,0.0,0.0,0.0,0.0460777858569,0.257025470281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363712924143
1634723647657210431,6,1634723647597534555,map,0.0232407148645,0.258046545263,0.0,0.0,0.0,-0.0163532219992,0.999866277124,0.055610223816,0.0599227357274,0.0,0.0,0.0,0.0,0.0599227357274,0.273866730677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033430608926
1634723648256204717,7,1634723648148575555,map,-0.0036315306512,0.257520511863,0.0,0.0,0.0,-0.121507259448,0.992590542924,0.0531738606067,0.0694207532881,0.0,0.0,0.0,0.0,0.0694207532881,0.270574563294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286156490442
1634723648864692280,8,1634723648749721555,map,-0.0430152765074,0.211253537143,0.0,0.0,0.0,-0.221790696986,0.975094296327,0.0483053138176,0.0729258508626,0.0,0.0,0.0,0.0,0.0729258508626,0.263689586508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249954468026
1634723649356946069,9,1634723649250624555,map,-0.107418560446,0.148218703016,0.0,0.0,0.0,-0.321307597403,0.946974882376,0.0446857156261,0.0673580973592,0.0,0.0,0.0,0.0,0.0673580973592,0.223325171387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186981799873
1634723649855469485,10,1634723649751633555,map,-0.164643889047,0.0554415303844,0.0,0.0,0.0,-0.416269702514,0.909241186248,0.0356093420061,0.0544134032023,0.0,0.0,0.0,0.0,0.0544134032023,0.1749939912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139322968163
1634723650355039405,11,1634723650252617555,map,-0.226926936111,-0.025622377579,0.0,0.0,0.0,-0.507452291281,0.861679854745,0.0261996763966,0.0347960024085,0.0,0.0,0.0,0.0,0.0347960024085,0.107303864264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101839209795
1634723650855848331,12,1634723650753572555,map,-0.259906298022,-0.0544714893978,0.0,0.0,0.0,-0.594243628014,0.80428509284,0.0205372537411,0.0245726415542,0.0,0.0,0.0,0.0,0.0245726415542,0.0732322332299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076876928429
1634723651353282634,13,1634723651254472555,map,-0.309597974474,-0.0668163753023,0.0,0.0,0.0,-0.676519759974,0.736424479743,0.0166665793319,0.017037180928,0.0,0.0,0.0,0.0,0.017037180928,0.0502653592672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00589832944522
1634723652467837075,14,1634723652356652555,map,-0.348688510821,-0.14193096649,0.0,0.0,0.0,-0.73204402897,0.681257322639,0.0146544259215,0.0156670940652,0.0,0.0,0.0,0.0,0.0156670940652,0.0444923700146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071748811
1634723652651231720,15,1634723652557039555,map,-0.354004463446,-0.170022942537,0.0,0.0,0.0,-0.735921444365,0.677066930018,0.0142576664498,0.0144802545499,0.0,0.0,0.0,0.0,0.0144802545499,0.0356967759328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00440275220663
1634723652842266353,16,1634723652757414555,map,-0.398086812753,-0.221807375793,0.0,0.0,0.0,-0.729392775218,0.684095153806,0.00991824829967,0.00926236304913,0.0,0.0,0.0,0.0,0.00926236304913,0.0255030781548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00309086271099
