%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1716172286212709579,428,1716171877346127055,map,1.5065632385,6.47682085839,0.0,0.0,0.0,0.998428056343,0.0560483390141,9.58478880819e-05,-4.37416072607e-06,0.0,0.0,0.0,0.0,-4.37416072607e-06,3.102188969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61008652639e-05
1716172519804551574,429,1716172519742621055,map,1.48503677641,6.47878226666,0.0,0.0,0.0,0.997392929164,0.0721619349389,7.71487226912e-05,-1.74675662201e-06,0.0,0.0,0.0,0.0,-1.74675662201e-06,2.92219092231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10957593016e-05
1716172520924548286,430,1716172520892414055,map,1.46073510187,6.48279506068,0.0,0.0,0.0,0.99334489334,0.115177788116,8.00919327562e-05,-3.18342201311e-06,0.0,0.0,0.0,0.0,-3.18342202199e-06,2.89937659375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25324067628e-05
1716172521327003230,431,1716172521242312055,map,1.43346652696,6.49011460879,0.0,0.0,0.0,0.988399614072,0.151875616549,8.1912005558e-05,-7.1538033044e-06,0.0,0.0,0.0,0.0,-7.15380330618e-06,2.95538312116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78765747579e-05
1716172526308824244,432,1716172526241322055,map,1.43091204686,6.49056295451,0.0,0.0,0.0,0.966527140127,0.256564392305,9.44584563487e-05,-1.34076547411e-05,0.0,0.0,0.0,0.0,-1.34076547411e-05,2.86919156949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47970663633e-05
1716172526809187099,433,1716172526741211055,map,1.43159531722,6.49075502595,0.0,0.0,0.0,0.934073453376,0.357080920379,9.72854316399e-05,-1.44066509851e-05,0.0,0.0,0.0,0.0,-1.44066509851e-05,3.1972926827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58440125844e-05
1716172527308763810,434,1716172527241065055,map,1.43029617422,6.49175244093,0.0,0.0,0.0,0.890980625802,0.454041324602,9.87714092791e-05,-1.77080455757e-05,0.0,0.0,0.0,0.0,-1.77080455739e-05,3.81068010142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78232274504e-05
1716172529308672355,435,1716172529240607055,map,1.43124666705,6.49242299454,0.0,0.0,0.0,0.836390848673,0.548133513167,8.80899201667e-05,-1.42503515708e-05,0.0,0.0,0.0,0.0,-1.42503515743e-05,3.94161080166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126312450502
1716172533620956103,436,1716172533589393055,map,1.43000841364,6.49287077523,0.0,0.0,0.0,0.835674140903,0.549225573172,9.21621107191e-05,-9.64655886371e-06,0.0,0.0,0.0,0.0,-9.64655886371e-06,3.58753810588e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011050864882
1716172534119689622,437,1716172534089251055,map,1.42819419316,6.49307939494,0.0,0.0,0.0,0.88784923593,0.460134474104,8.82109233431e-05,-7.64753768578e-06,0.0,0.0,0.0,0.0,-7.64753768578e-06,4.29397212258e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78757648225e-05
1716172534619756805,438,1716172534589111055,map,1.42809124539,6.49329024093,0.0,0.0,0.0,0.930605693295,0.366023282875,9.21018397397e-05,-6.10611349749e-06,0.0,0.0,0.0,0.0,-6.10611349749e-06,4.58769733171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100040042516
1716172535119639285,439,1716172535088931055,map,1.42811258781,6.49397011678,0.0,0.0,0.0,0.96325306457,0.268595483201,9.45723665713e-05,-1.32848578289e-05,0.0,0.0,0.0,0.0,-1.32848578271e-05,3.69218292491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001178940523
1716172535620159401,440,1716172535588819055,map,1.4273272101,6.49423912868,0.0,0.0,0.0,0.986008918154,0.166692571281,0.000105502270193,-1.81367966974e-05,0.0,0.0,0.0,0.0,-1.81367966974e-05,3.20768654447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000122356194009
